enrolled_days,absence_date,student_id,school_id,type,grade,export_date
47,10/10/2017,106401,1090,UA,7,1-Dec-17
47,9/25/2017,106401,1090,OSS,7,1-Dec-17
47,11/1/2017,106401,1090,UA,7,1-Dec-17
47,11/8/2017,106401,1090,UA,7,1-Dec-17
47,11/3/2017,106401,1090,UA,7,1-Dec-17
47,10/16/2017,106401,1090,UA,7,1-Dec-17
47,10/18/2017,106401,1090,UA,7,1-Dec-17
47,10/11/2017,106401,1090,UA,7,1-Dec-17
47,11/6/2017,106401,1090,UA,7,1-Dec-17
47,11/13/2017,106401,1090,UA,7,1-Dec-17
47,10/3/2017,106401,1090,UA,7,1-Dec-17
47,9/19/2017,106401,1090,OSS,7,1-Dec-17
47,9/26/2017,106401,1090,OSS,7,1-Dec-17
47,11/2/2017,106401,1090,UA,7,1-Dec-17
47,10/26/2017,106401,1090,UA,7,1-Dec-17
47,10/19/2017,106401,1090,UA,7,1-Dec-17
47,10/6/2017,106401,1090,UA,7,1-Dec-17
47,9/7/2017,106401,1090,UA,7,1-Dec-17
47,10/24/2017,106401,1090,UA,7,1-Dec-17
47,9/20/2017,106401,1090,OSS,7,1-Dec-17
47,10/30/2017,106401,1090,UA,7,1-Dec-17
47,9/28/2017,106401,1090,UA,7,1-Dec-17
47,10/20/2017,106401,1090,UA,7,1-Dec-17
47,9/27/2017,106401,1090,OSS,7,1-Dec-17
47,10/12/2017,106401,1090,UA,7,1-Dec-17
47,9/13/2017,106401,1090,UA,7,1-Dec-17
47,10/5/2017,106401,1090,UA,7,1-Dec-17
47,9/14/2017,106401,1090,UA,7,1-Dec-17
46,10/24/2017,106402,1112,UA,3,1-Dec-17
46,9/14/2017,106402,1112,UA,3,1-Dec-17
46,11/8/2017,106402,1112,UA,3,1-Dec-17
46,10/12/2017,106402,1112,UA,3,1-Dec-17
46,11/6/2017,106402,1112,UA,3,1-Dec-17
46,10/2/2017,106402,1112,UA,3,1-Dec-17
46,10/30/2017,106402,1112,UA,3,1-Dec-17
46,10/16/2017,106402,1112,UA,3,1-Dec-17
46,11/3/2017,106402,1112,UA,3,1-Dec-17
47,9/29/2017,106403,1185,UA,11,1-Dec-17
47,11/14/2017,106403,1185,UA,11,1-Dec-17
47,10/27/2017,106403,1185,UA,11,1-Dec-17
47,10/25/2017,106404,1067,UA,5,1-Dec-17
47,9/8/2017,106405,1164,EA,4,1-Dec-17
47,10/9/2017,106405,1164,EA,4,1-Dec-17
47,11/13/2017,106405,1164,UA,4,1-Dec-17
47,11/1/2017,106406,1112,UA,9,1-Dec-17
47,10/3/2017,106407,1111,EA,8,1-Dec-17
47,10/5/2017,106407,1111,EA,8,1-Dec-17
47,10/23/2017,106407,1111,UA,8,1-Dec-17
47,11/3/2017,106408,1085,UA,2,1-Dec-17
47,10/20/2017,106409,1098,UA,2,1-Dec-17
47,10/4/2017,106409,1098,OSS,2,1-Dec-17
47,10/5/2017,106409,1098,UA,2,1-Dec-17
47,9/15/2017,106409,1098,UA,2,1-Dec-17
47,10/2/2017,106409,1098,OSS,2,1-Dec-17
47,9/28/2017,106409,1098,UA,2,1-Dec-17
47,10/3/2017,106409,1098,OSS,2,1-Dec-17
47,10/11/2017,106409,1098,UA,2,1-Dec-17
47,9/29/2017,106409,1098,OSS,2,1-Dec-17
47,10/10/2017,106409,1098,UA,2,1-Dec-17
47,9/19/2017,106409,1098,UA,2,1-Dec-17
47,10/13/2017,106409,1098,UA,2,1-Dec-17
47,9/12/2017,106409,1098,UA,2,1-Dec-17
47,10/23/2017,106409,1098,UA,2,1-Dec-17
47,9/13/2017,106409,1098,UA,2,1-Dec-17
47,10/9/2017,106409,1098,UA,2,1-Dec-17
47,9/8/2017,106409,1098,UA,2,1-Dec-17
47,9/20/2017,106410,1083,EA,4,1-Dec-17
47,11/13/2017,106410,1083,UA,4,1-Dec-17
32,9/18/2017,106411,1164,EA,12,1-Dec-17
32,10/20/2017,106411,1164,UA,12,1-Dec-17
32,9/7/2017,106411,1164,UA,12,1-Dec-17
32,9/6/2017,106411,1164,UA,12,1-Dec-17
47,11/9/2017,106412,1124,EA,1,1-Dec-17
47,11/3/2017,106412,1124,EA,1,1-Dec-17
47,10/4/2017,106412,1124,EA,1,1-Dec-17
47,10/5/2017,106413,1098,UA,7,1-Dec-17
47,10/9/2017,106413,1098,UA,7,1-Dec-17
47,9/7/2017,106413,1098,UA,7,1-Dec-17
47,10/11/2017,106413,1098,UA,7,1-Dec-17
47,10/30/2017,106413,1098,UA,7,1-Dec-17
47,11/2/2017,106413,1098,UA,7,1-Dec-17
47,10/10/2017,106413,1098,UA,7,1-Dec-17
47,9/8/2017,106413,1098,UA,7,1-Dec-17
47,10/27/2017,106413,1098,UA,7,1-Dec-17
44,11/6/2017,106414,1164,UA,7,1-Dec-17
44,11/14/2017,106414,1164,UA,7,1-Dec-17
44,11/3/2017,106414,1164,UA,7,1-Dec-17
44,11/13/2017,106414,1164,UA,7,1-Dec-17
47,11/3/2017,106415,1157,UA,1,1-Dec-17
47,10/30/2017,106416,1112,UA,11,1-Dec-17
47,10/10/2017,106416,1112,UA,11,1-Dec-17
47,9/7/2017,106416,1112,UA,11,1-Dec-17
47,10/13/2017,106417,1091,UA,1,1-Dec-17
47,10/6/2017,106417,1091,UA,1,1-Dec-17
47,11/8/2017,106417,1091,UA,1,1-Dec-17
47,10/27/2017,106417,1091,UA,1,1-Dec-17
47,9/12/2017,106417,1091,UA,1,1-Dec-17
47,9/6/2017,106417,1091,UA,1,1-Dec-17
47,9/15/2017,106417,1091,UA,1,1-Dec-17
47,10/20/2017,106417,1091,UA,1,1-Dec-17
47,11/13/2017,106417,1091,UA,1,1-Dec-17
47,11/2/2017,106417,1091,UA,1,1-Dec-17
47,11/3/2017,106417,1091,UA,1,1-Dec-17
47,10/30/2017,106417,1091,UA,1,1-Dec-17
47,10/24/2017,106417,1091,UA,1,1-Dec-17
47,10/19/2017,106417,1091,UA,1,1-Dec-17
47,9/18/2017,106418,1185,UA,8,1-Dec-17
47,9/25/2017,106418,1185,UA,8,1-Dec-17
47,11/9/2017,106418,1185,EA,8,1-Dec-17
47,10/6/2017,106419,1185,EA,5,1-Dec-17
47,10/5/2017,106419,1185,UA,5,1-Dec-17
47,9/18/2017,106419,1185,EA,5,1-Dec-17
47,10/16/2017,106419,1185,UA,5,1-Dec-17
47,9/26/2017,106419,1185,UA,5,1-Dec-17
47,10/4/2017,106420,1019,UA,7,1-Dec-17
47,10/24/2017,106420,1019,UA,7,1-Dec-17
47,10/31/2017,106420,1019,UA,7,1-Dec-17
47,11/13/2017,106420,1019,UA,7,1-Dec-17
47,11/2/2017,106420,1019,UA,7,1-Dec-17
47,10/23/2017,106421,1118,UA,2,1-Dec-17
47,9/15/2017,106421,1118,UA,2,1-Dec-17
47,10/24/2017,106422,1090,UA,1,1-Dec-17
47,9/26/2017,106422,1090,UA,1,1-Dec-17
23,11/6/2017,106423,1024,UA,10,1-Dec-17
23,10/25/2017,106423,1024,UA,10,1-Dec-17
23,10/27/2017,106423,1024,UA,10,1-Dec-17
23,11/2/2017,106423,1024,UA,10,1-Dec-17
23,11/3/2017,106423,1024,UA,10,1-Dec-17
23,11/14/2017,106423,1024,UA,10,1-Dec-17
23,11/9/2017,106423,1024,UA,10,1-Dec-17
47,10/3/2017,106424,1025,UA,6,1-Dec-17
47,10/11/2017,106424,1025,UA,6,1-Dec-17
47,10/2/2017,106424,1025,UA,6,1-Dec-17
47,10/20/2017,106425,1049,UA,7,1-Dec-17
47,10/27/2017,106426,1084,EA,3,1-Dec-17
47,9/15/2017,106427,1089,EA,11,1-Dec-17
47,9/8/2017,106427,1089,EA,11,1-Dec-17
47,9/18/2017,106428,1185,UA,4,1-Dec-17
47,9/29/2017,106428,1185,UA,4,1-Dec-17
47,10/30/2017,106428,1185,UA,4,1-Dec-17
47,10/5/2017,106428,1185,EA,4,1-Dec-17
47,10/23/2017,106429,1048,UA,8,1-Dec-17
23,10/23/2017,106430,1125,UA,10,1-Dec-17
47,10/27/2017,106431,1032,UA,4,1-Dec-17
47,10/16/2017,106431,1032,UA,4,1-Dec-17
47,10/5/2017,106432,1025,EA,11,1-Dec-17
47,10/30/2017,106433,1105,EA,8,1-Dec-17
47,11/9/2017,106433,1105,UA,8,1-Dec-17
47,10/6/2017,106434,1105,UA,2,1-Dec-17
47,10/24/2017,106434,1105,UA,2,1-Dec-17
47,10/4/2017,106434,1105,UA,2,1-Dec-17
47,10/12/2017,106434,1105,UA,2,1-Dec-17
47,10/25/2017,106434,1105,UA,2,1-Dec-17
47,10/18/2017,106434,1105,UA,2,1-Dec-17
47,11/3/2017,106434,1105,UA,2,1-Dec-17
47,10/19/2017,106434,1105,UA,2,1-Dec-17
47,10/30/2017,106434,1105,UA,2,1-Dec-17
47,10/2/2017,106434,1105,UA,2,1-Dec-17
47,10/27/2017,106434,1105,UA,2,1-Dec-17
47,11/8/2017,106434,1105,UA,2,1-Dec-17
47,10/31/2017,106434,1105,UA,2,1-Dec-17
47,10/23/2017,106434,1105,OSS,2,1-Dec-17
47,11/6/2017,106435,1038,UA,2,1-Dec-17
47,10/9/2017,106436,1105,UA,1,1-Dec-17
47,9/19/2017,106436,1105,UA,1,1-Dec-17
47,10/20/2017,106436,1105,UA,1,1-Dec-17
47,11/2/2017,106436,1105,UA,1,1-Dec-17
47,9/13/2017,106436,1105,UA,1,1-Dec-17
47,9/12/2017,106436,1105,UA,1,1-Dec-17
34,10/17/2017,106437,1083,UA,10,1-Dec-17
34,10/30/2017,106437,1083,UA,10,1-Dec-17
34,11/13/2017,106437,1083,UA,10,1-Dec-17
34,10/23/2017,106437,1083,UA,10,1-Dec-17
34,11/3/2017,106437,1083,UA,10,1-Dec-17
47,10/5/2017,106438,1141,EA,10,1-Dec-17
47,10/19/2017,106438,1141,EA,10,1-Dec-17
47,11/2/2017,106438,1141,EA,10,1-Dec-17
47,10/12/2017,106438,1141,EA,10,1-Dec-17
47,10/27/2017,106438,1141,UA,10,1-Dec-17
47,11/9/2017,106438,1141,UA,10,1-Dec-17
47,10/9/2017,106438,1141,UA,10,1-Dec-17
47,10/26/2017,106438,1141,EA,10,1-Dec-17
47,11/14/2017,106439,1051,UA,8,1-Dec-17
47,10/9/2017,106439,1051,UA,8,1-Dec-17
47,10/16/2017,106439,1051,UA,8,1-Dec-17
47,10/31/2017,106439,1051,UA,8,1-Dec-17
47,10/3/2017,106439,1051,UA,8,1-Dec-17
47,10/13/2017,106439,1051,UA,8,1-Dec-17
47,11/2/2017,106439,1051,UA,8,1-Dec-17
47,11/6/2017,106439,1051,UA,8,1-Dec-17
47,9/27/2017,106439,1051,UA,8,1-Dec-17
47,10/27/2017,106439,1051,UA,8,1-Dec-17
47,9/20/2017,106439,1051,UA,8,1-Dec-17
47,10/4/2017,106439,1051,UA,8,1-Dec-17
47,9/29/2017,106439,1051,UA,8,1-Dec-17
32,11/2/2017,106440,1105,UA,11,1-Dec-17
32,11/14/2017,106440,1105,UA,11,1-Dec-17
32,10/18/2017,106440,1105,UA,11,1-Dec-17
32,10/23/2017,106440,1105,UA,11,1-Dec-17
32,10/11/2017,106440,1105,UA,11,1-Dec-17
32,10/25/2017,106440,1105,UA,11,1-Dec-17
32,11/1/2017,106440,1105,UA,11,1-Dec-17
32,10/9/2017,106440,1105,UA,11,1-Dec-17
47,10/24/2017,106441,1194,UA,10,1-Dec-17
47,10/26/2017,106441,1194,UA,10,1-Dec-17
47,11/8/2017,106441,1194,UA,10,1-Dec-17
47,10/6/2017,106441,1194,UA,10,1-Dec-17
47,10/25/2017,106441,1194,UA,10,1-Dec-17
45,9/8/2017,106442,1162,UA,3,1-Dec-17
45,9/29/2017,106442,1162,UA,3,1-Dec-17
45,9/11/2017,106442,1162,UA,3,1-Dec-17
45,11/14/2017,106442,1162,UA,3,1-Dec-17
45,11/2/2017,106442,1162,UA,3,1-Dec-17
47,11/13/2017,106443,1131,UA,1,1-Dec-17
47,10/9/2017,106443,1131,UA,1,1-Dec-17
47,10/31/2017,106443,1131,UA,1,1-Dec-17
47,10/12/2017,106444,1091,UA,4,1-Dec-17
47,11/6/2017,106444,1091,UA,4,1-Dec-17
47,10/6/2017,106444,1091,UA,4,1-Dec-17
47,9/7/2017,106444,1091,UA,4,1-Dec-17
47,10/30/2017,106444,1091,OSS,4,1-Dec-17
47,9/29/2017,106445,1018,UA,9,1-Dec-17
47,9/13/2017,106446,1185,EA,12,1-Dec-17
47,10/26/2017,106447,1162,UA,8,1-Dec-17
47,10/13/2017,106448,1024,UA,5,1-Dec-17
47,9/11/2017,106448,1024,UA,5,1-Dec-17
47,10/6/2017,106449,1141,EA,4,1-Dec-17
47,10/3/2017,106449,1141,UA,4,1-Dec-17
47,10/27/2017,106449,1141,EA,4,1-Dec-17
47,10/31/2017,106449,1141,EA,4,1-Dec-17
47,10/25/2017,106449,1141,UA,4,1-Dec-17
47,10/16/2017,106449,1141,EA,4,1-Dec-17
40,10/5/2017,106450,1164,UA,6,1-Dec-17
40,10/31/2017,106450,1164,UA,6,1-Dec-17
40,9/27/2017,106450,1164,EA,6,1-Dec-17
40,11/6/2017,106450,1164,UA,6,1-Dec-17
40,10/2/2017,106450,1164,UA,6,1-Dec-17
47,10/23/2017,106451,1068,UA,5,1-Dec-17
47,10/30/2017,106452,1111,EA,4,1-Dec-17
47,10/16/2017,106453,1023,UA,6,1-Dec-17
47,9/29/2017,106453,1023,EA,6,1-Dec-17
47,10/12/2017,106453,1023,UA,6,1-Dec-17
47,10/9/2017,106454,1175,UA,4,1-Dec-17
47,10/16/2017,106454,1175,UA,4,1-Dec-17
47,9/25/2017,106455,1023,UA,4,1-Dec-17
47,9/27/2017,106455,1023,UA,4,1-Dec-17
47,9/20/2017,106455,1023,UA,4,1-Dec-17
47,9/26/2017,106455,1023,UA,4,1-Dec-17
47,9/18/2017,106455,1023,UA,4,1-Dec-17
42,10/2/2017,106456,1051,OSS,9,1-Dec-17
42,10/31/2017,106456,1051,UA,9,1-Dec-17
42,10/10/2017,106456,1051,UA,9,1-Dec-17
42,10/26/2017,106456,1051,UA,9,1-Dec-17
42,11/3/2017,106456,1051,UA,9,1-Dec-17
42,10/4/2017,106456,1051,UA,9,1-Dec-17
42,9/18/2017,106456,1051,UA,9,1-Dec-17
42,10/3/2017,106456,1051,OSS,9,1-Dec-17
42,10/23/2017,106456,1051,UA,9,1-Dec-17
42,11/1/2017,106456,1051,UA,9,1-Dec-17
42,10/18/2017,106456,1051,UA,9,1-Dec-17
42,10/17/2017,106456,1051,UA,9,1-Dec-17
42,10/20/2017,106456,1051,UA,9,1-Dec-17
42,11/6/2017,106456,1051,UA,9,1-Dec-17
42,11/2/2017,106456,1051,UA,9,1-Dec-17
42,9/12/2017,106456,1051,UA,9,1-Dec-17
42,9/29/2017,106456,1051,OSS,9,1-Dec-17
42,10/25/2017,106456,1051,UA,9,1-Dec-17
42,10/16/2017,106456,1051,UA,9,1-Dec-17
42,10/27/2017,106456,1051,UA,9,1-Dec-17
42,10/11/2017,106456,1051,UA,9,1-Dec-17
42,11/8/2017,106456,1051,UA,9,1-Dec-17
42,10/24/2017,106456,1051,UA,9,1-Dec-17
42,9/14/2017,106456,1051,UA,9,1-Dec-17
42,10/5/2017,106456,1051,UA,9,1-Dec-17
42,9/25/2017,106456,1051,UA,9,1-Dec-17
42,10/9/2017,106456,1051,UA,9,1-Dec-17
36,10/3/2017,106457,1083,UA,10,1-Dec-17
36,11/9/2017,106457,1083,UA,10,1-Dec-17
36,11/2/2017,106457,1083,UA,10,1-Dec-17
36,10/30/2017,106457,1083,UA,10,1-Dec-17
36,10/11/2017,106457,1083,UA,10,1-Dec-17
47,9/15/2017,106458,1111,EA,6,1-Dec-17
38,10/19/2017,106459,1112,UA,4,1-Dec-17
38,10/20/2017,106459,1112,UA,4,1-Dec-17
38,10/24/2017,106459,1112,UA,4,1-Dec-17
38,10/11/2017,106459,1112,UA,4,1-Dec-17
38,11/14/2017,106459,1112,UA,4,1-Dec-17
38,11/9/2017,106459,1112,UA,4,1-Dec-17
38,9/26/2017,106459,1112,UA,4,1-Dec-17
38,10/5/2017,106459,1112,UA,4,1-Dec-17
38,10/18/2017,106459,1112,UA,4,1-Dec-17
38,10/16/2017,106459,1112,UA,4,1-Dec-17
38,10/25/2017,106459,1112,UA,4,1-Dec-17
38,10/31/2017,106459,1112,UA,4,1-Dec-17
38,9/20/2017,106459,1112,UA,4,1-Dec-17
38,11/1/2017,106459,1112,UA,4,1-Dec-17
38,10/10/2017,106459,1112,UA,4,1-Dec-17
38,10/27/2017,106459,1112,UA,4,1-Dec-17
38,11/13/2017,106459,1112,UA,4,1-Dec-17
38,10/23/2017,106459,1112,UA,4,1-Dec-17
38,10/30/2017,106459,1112,UA,4,1-Dec-17
38,10/9/2017,106459,1112,UA,4,1-Dec-17
38,11/6/2017,106459,1112,UA,4,1-Dec-17
38,11/3/2017,106459,1112,UA,4,1-Dec-17
38,10/3/2017,106459,1112,UA,4,1-Dec-17
38,10/26/2017,106459,1112,UA,4,1-Dec-17
38,11/2/2017,106459,1112,UA,4,1-Dec-17
38,10/4/2017,106459,1112,UA,4,1-Dec-17
38,10/6/2017,106459,1112,UA,4,1-Dec-17
38,9/27/2017,106459,1112,UA,4,1-Dec-17
38,11/8/2017,106459,1112,UA,4,1-Dec-17
38,10/17/2017,106459,1112,UA,4,1-Dec-17
47,10/11/2017,106460,1084,UA,8,1-Dec-17
46,11/13/2017,106461,1141,UA,11,1-Dec-17
46,10/9/2017,106461,1141,UA,11,1-Dec-17
46,10/30/2017,106461,1141,UA,11,1-Dec-17
46,10/16/2017,106461,1141,UA,11,1-Dec-17
46,9/25/2017,106461,1141,UA,11,1-Dec-17
46,11/8/2017,106461,1141,EA,11,1-Dec-17
46,11/1/2017,106461,1141,UA,11,1-Dec-17
46,9/26/2017,106461,1141,EA,11,1-Dec-17
46,9/18/2017,106461,1141,UA,11,1-Dec-17
46,10/17/2017,106461,1141,UA,11,1-Dec-17
47,10/30/2017,106462,1023,EA,4,1-Dec-17
47,11/1/2017,106463,1139,UA,6,1-Dec-17
47,10/30/2017,106463,1139,UA,6,1-Dec-17
47,11/3/2017,106463,1139,UA,6,1-Dec-17
47,10/18/2017,106463,1139,UA,6,1-Dec-17
47,10/27/2017,106463,1139,UA,6,1-Dec-17
47,10/16/2017,106463,1139,OSS,6,1-Dec-17
47,10/17/2017,106463,1139,OSS,6,1-Dec-17
47,9/25/2017,106463,1139,UA,6,1-Dec-17
47,10/13/2017,106463,1139,OSS,6,1-Dec-17
47,10/4/2017,106463,1139,UA,6,1-Dec-17
47,10/25/2017,106464,1025,EA,1,1-Dec-17
47,10/19/2017,106465,1112,EA,11,1-Dec-17
47,11/13/2017,106465,1112,UA,11,1-Dec-17
47,10/13/2017,106465,1112,EA,11,1-Dec-17
47,9/12/2017,106465,1112,EA,11,1-Dec-17
47,10/9/2017,106465,1112,EA,11,1-Dec-17
47,10/11/2017,106465,1112,EA,11,1-Dec-17
47,11/6/2017,106465,1112,UA,11,1-Dec-17
47,10/30/2017,106465,1112,UA,11,1-Dec-17
47,10/4/2017,106465,1112,EA,11,1-Dec-17
47,11/3/2017,106465,1112,UA,11,1-Dec-17
47,10/10/2017,106465,1112,EA,11,1-Dec-17
47,9/20/2017,106465,1112,EA,11,1-Dec-17
47,10/5/2017,106465,1112,EA,11,1-Dec-17
47,9/28/2017,106465,1112,EA,11,1-Dec-17
47,9/11/2017,106465,1112,EA,11,1-Dec-17
47,10/25/2017,106465,1112,UA,11,1-Dec-17
47,10/12/2017,106465,1112,EA,11,1-Dec-17
47,10/3/2017,106465,1112,EA,11,1-Dec-17
47,10/16/2017,106465,1112,EA,11,1-Dec-17
47,9/18/2017,106465,1112,EA,11,1-Dec-17
47,10/24/2017,106465,1112,UA,11,1-Dec-17
47,11/9/2017,106465,1112,UA,11,1-Dec-17
47,10/26/2017,106465,1112,UA,11,1-Dec-17
47,10/23/2017,106465,1112,UA,11,1-Dec-17
47,9/27/2017,106465,1112,EA,11,1-Dec-17
47,9/26/2017,106465,1112,EA,11,1-Dec-17
47,10/18/2017,106465,1112,EA,11,1-Dec-17
47,11/14/2017,106465,1112,UA,11,1-Dec-17
47,11/8/2017,106465,1112,UA,11,1-Dec-17
47,11/1/2017,106465,1112,UA,11,1-Dec-17
47,9/27/2017,106466,1128,UA,10,1-Dec-17
47,9/13/2017,106466,1128,UA,10,1-Dec-17
47,9/18/2017,106466,1128,UA,10,1-Dec-17
47,10/5/2017,106466,1128,EA,10,1-Dec-17
47,10/12/2017,106466,1128,UA,10,1-Dec-17
47,10/4/2017,106466,1128,UA,10,1-Dec-17
47,11/1/2017,106467,1128,UA,7,1-Dec-17
47,9/6/2017,106468,1144,UA,7,1-Dec-17
47,9/29/2017,106468,1144,UA,7,1-Dec-17
47,10/27/2017,106468,1144,UA,7,1-Dec-17
47,10/10/2017,106468,1144,UA,7,1-Dec-17
47,10/27/2017,106469,1193,UA,1,1-Dec-17
47,11/2/2017,106469,1193,UA,1,1-Dec-17
47,9/27/2017,106470,1072,EA,8,1-Dec-17
47,10/10/2017,106471,1036,UA,9,1-Dec-17
47,10/30/2017,106472,1185,UA,10,1-Dec-17
47,10/31/2017,106472,1185,UA,10,1-Dec-17
47,11/2/2017,106472,1185,UA,10,1-Dec-17
47,11/1/2017,106472,1185,UA,10,1-Dec-17
47,11/3/2017,106472,1185,UA,10,1-Dec-17
47,10/2/2017,106473,1183,EA,2,1-Dec-17
47,10/3/2017,106473,1183,EA,2,1-Dec-17
47,10/17/2017,106474,1194,UA,8,1-Dec-17
47,10/9/2017,106475,1114,UA,5,1-Dec-17
47,10/5/2017,106475,1114,OSS,5,1-Dec-17
47,10/6/2017,106475,1114,UA,5,1-Dec-17
47,10/27/2017,106476,1024,UA,4,1-Dec-17
47,10/9/2017,106476,1024,UA,4,1-Dec-17
47,10/23/2017,106476,1024,UA,4,1-Dec-17
47,10/2/2017,106476,1024,UA,4,1-Dec-17
47,11/3/2017,106476,1024,UA,4,1-Dec-17
47,9/28/2017,106476,1024,UA,4,1-Dec-17
47,9/14/2017,106476,1024,UA,4,1-Dec-17
47,10/18/2017,106476,1024,UA,4,1-Dec-17
47,10/30/2017,106477,1162,UA,2,1-Dec-17
47,10/26/2017,106477,1162,UA,2,1-Dec-17
47,10/11/2017,106477,1162,UA,2,1-Dec-17
47,10/27/2017,106478,1187,UA,8,1-Dec-17
47,10/17/2017,106478,1187,EA,8,1-Dec-17
47,10/31/2017,106479,1065,UA,6,1-Dec-17
47,9/28/2017,106479,1065,UA,6,1-Dec-17
47,10/11/2017,106479,1065,UA,6,1-Dec-17
47,10/4/2017,106479,1065,EA,6,1-Dec-17
47,10/24/2017,106479,1065,UA,6,1-Dec-17
47,10/18/2017,106479,1065,EA,6,1-Dec-17
47,9/27/2017,106479,1065,EA,6,1-Dec-17
47,9/6/2017,106479,1065,EA,6,1-Dec-17
47,10/17/2017,106480,1164,UA,9,1-Dec-17
47,9/19/2017,106480,1164,UA,9,1-Dec-17
47,9/7/2017,106480,1164,UA,9,1-Dec-17
47,10/9/2017,106480,1164,UA,9,1-Dec-17
47,10/20/2017,106480,1164,UA,9,1-Dec-17
47,9/15/2017,106480,1164,UA,9,1-Dec-17
47,10/9/2017,106481,1032,UA,8,1-Dec-17
47,10/20/2017,106481,1032,UA,8,1-Dec-17
47,10/19/2017,106481,1032,UA,8,1-Dec-17
47,10/4/2017,106481,1032,UA,8,1-Dec-17
47,11/1/2017,106482,1036,UA,2,1-Dec-17
47,11/8/2017,106482,1036,EA,2,1-Dec-17
47,10/9/2017,106483,1084,UA,6,1-Dec-17
47,11/14/2017,106483,1084,OSS,6,1-Dec-17
47,10/10/2017,106484,1193,UA,10,1-Dec-17
47,10/16/2017,106484,1193,UA,10,1-Dec-17
47,11/14/2017,106485,1085,UA,3,1-Dec-17
47,9/25/2017,106486,1187,EA,12,1-Dec-17
47,10/31/2017,106486,1187,EA,12,1-Dec-17
47,10/19/2017,106486,1187,UA,12,1-Dec-17
47,10/25/2017,106487,1141,OSS,9,1-Dec-17
47,10/24/2017,106487,1141,OSS,9,1-Dec-17
47,10/23/2017,106487,1141,OSS,9,1-Dec-17
47,10/12/2017,106488,1023,EA,8,1-Dec-17
5,11/14/2017,106489,1112,UA,11,1-Dec-17
5,11/13/2017,106489,1112,UA,11,1-Dec-17
47,9/25/2017,106490,1046,EA,12,1-Dec-17
47,10/4/2017,106491,1128,EA,2,1-Dec-17
47,10/27/2017,106492,1085,UA,1,1-Dec-17
47,10/16/2017,106492,1085,UA,1,1-Dec-17
47,10/9/2017,106493,1024,UA,9,1-Dec-17
47,9/25/2017,106493,1024,UA,9,1-Dec-17
47,9/18/2017,106493,1024,UA,9,1-Dec-17
47,10/17/2017,106493,1024,UA,9,1-Dec-17
47,9/19/2017,106493,1024,UA,9,1-Dec-17
47,9/8/2017,106493,1024,UA,9,1-Dec-17
42,9/18/2017,106495,1098,UA,3,1-Dec-17
42,10/10/2017,106495,1098,EA,3,1-Dec-17
42,10/2/2017,106495,1098,EA,3,1-Dec-17
42,9/15/2017,106495,1098,UA,3,1-Dec-17
42,10/12/2017,106495,1098,UA,3,1-Dec-17
42,9/29/2017,106495,1098,EA,3,1-Dec-17
42,9/27/2017,106495,1098,EA,3,1-Dec-17
42,11/1/2017,106495,1098,OSS,3,1-Dec-17
42,11/2/2017,106495,1098,UA,3,1-Dec-17
42,11/6/2017,106495,1098,EA,3,1-Dec-17
42,10/31/2017,106495,1098,OSS,3,1-Dec-17
42,9/19/2017,106495,1098,EA,3,1-Dec-17
42,9/26/2017,106495,1098,EA,3,1-Dec-17
42,10/9/2017,106495,1098,EA,3,1-Dec-17
42,9/20/2017,106495,1098,EA,3,1-Dec-17
42,10/3/2017,106495,1098,EA,3,1-Dec-17
42,9/28/2017,106495,1098,EA,3,1-Dec-17
42,10/4/2017,106495,1098,EA,3,1-Dec-17
42,10/6/2017,106495,1098,EA,3,1-Dec-17
47,11/6/2017,106496,1125,UA,9,1-Dec-17
47,10/31/2017,106496,1125,UA,9,1-Dec-17
47,10/18/2017,106496,1125,UA,9,1-Dec-17
47,10/20/2017,106496,1125,UA,9,1-Dec-17
47,9/25/2017,106496,1125,UA,9,1-Dec-17
47,10/11/2017,106496,1125,UA,9,1-Dec-17
47,9/18/2017,106496,1125,UA,9,1-Dec-17
47,10/16/2017,106496,1125,UA,9,1-Dec-17
47,9/12/2017,106496,1125,UA,9,1-Dec-17
47,9/26/2017,106496,1125,UA,9,1-Dec-17
47,10/19/2017,106496,1125,UA,9,1-Dec-17
47,11/3/2017,106496,1125,UA,9,1-Dec-17
47,10/2/2017,106496,1125,UA,9,1-Dec-17
47,10/17/2017,106496,1125,UA,9,1-Dec-17
47,9/14/2017,106496,1125,UA,9,1-Dec-17
47,10/10/2017,106496,1125,UA,9,1-Dec-17
47,10/19/2017,106497,1187,UA,10,1-Dec-17
47,11/14/2017,106497,1187,UA,10,1-Dec-17
47,11/13/2017,106497,1187,UA,10,1-Dec-17
47,10/27/2017,106498,1183,UA,5,1-Dec-17
47,9/28/2017,106498,1183,EA,5,1-Dec-17
47,10/19/2017,106498,1183,EA,5,1-Dec-17
47,10/20/2017,106498,1183,EA,5,1-Dec-17
47,9/7/2017,106498,1183,EA,5,1-Dec-17
47,9/6/2017,106498,1183,EA,5,1-Dec-17
47,9/14/2017,106499,1187,UA,9,1-Dec-17
47,10/26/2017,106499,1187,UA,9,1-Dec-17
47,10/5/2017,106499,1187,UA,9,1-Dec-17
47,9/8/2017,106500,1105,UA,1,1-Dec-17
47,10/20/2017,106500,1105,UA,1,1-Dec-17
47,10/26/2017,106500,1105,UA,1,1-Dec-17
